ID,Name,Price,Brand,Model,Year,Kilometers,Gearbox,Fuel,Status,CC,Seating Capacity
12838736,2018 Nissan Navara ST-X (4X4) D23 Series II,45490,Nissan,Navara,2018,42990,Automatic,Diesel, Used,2298,5
12838739,2018 Fiat 500X POP Star Series 2 MY18,21500,Fiat,500X,2018,37000,Automatic,Premium Unleaded Petrol, Used,1368,5
12838740,2012 Jeep Grand Cherokee JET WK MY12,17999,Jeep,Grand Cherokee,2012,195460,Automatic,Premium Unleaded Petrol, Used,3604,5
12838741,2022 BMW 118I M Sport F40,59888,BMW,118I,2022,1068,Automatic,Premium Unleaded Petrol, Demo,1499,5
12838745,2017 Holden Astra LT BL MY17,15770,Holden,Astra,2017,92729,Automatic,Unleaded Petrol, Used,1399,5
12838769,2017 Ford Everest Trend UA MY17,44950,Ford,Everest,2017,90769,Automatic,Diesel, Used,3198,7
12838771,2021 Toyota RAV4 Cruiser (2WD) Mxaa52R,52990,Toyota,RAV4,2021,14462,Automatic,Unleaded Petrol, Used,1987,5
12838776,2021 Jeep Compass Launch Edition M6 MY21,36990,Jeep,Compass,2021,14465,Automatic,Unleaded Petrol, Used,2359,5
12838778,2013 Mazda 3 SP25 BM,22990,Mazda,3,2013,76460,Automatic,Unleaded Petrol, Used,2488,5
12838785,2017 Land Rover Discovery TD6 HSE MY17,74800,Land Rover,Discovery,2017,96811,Automatic,Diesel, Used,2993,5
12838793,2020 Audi Q3 40 Tfsi Quattro F3 MY21,62880,Audi,Q3,2020,15000,Automatic,Premium Unleaded Petrol, Used,1984,5
12838794,2020 Mitsubishi Eclipse Cross Exceed (awd) YB MY21,38990,Mitsubishi,Eclipse Cross,2020,23488,Automatic,Unleaded Petrol, Used,1499,5
12838801,2014 Jeep Cherokee Limited (4X4) KL MY15,21999,Jeep,Cherokee,2014,93567,Automatic,Unleaded Petrol, Used,3239,5
12838803,2015 Jeep Wrangler Renegade Sport (4X4) JK MY15,35990,Jeep,Wrangler,2015,69817,Automatic,Unleaded Petrol, Used,3604,4
12838805,2014 Holden UTE SS-V VF,49990,Holden,UTE,2014,93117,Manual,Unleaded Petrol, Used,5967,2
12838807,2018 Kia Cerato S YD MY18,22990,Kia,Cerato,2018,29315,Automatic,Unleaded Petrol, Used,1999,5
12838812,2014 Skoda Octavia RS 162 TSI NE MY15,21990,Skoda,Octavia,2014,117289,Automatic,Premium Unleaded Petrol, Used,1984,5
12838815,2018 Honda CR-V VTI-LX (awd) MY18,38990,Honda,CR-V,2018,21461,Automatic,Unleaded Petrol, Used,1498,5
12838819,2019 Holden Commodore RS ZB MY19.5,34290,Holden,Commodore,2019,55631,Automatic,Premium Unleaded Petrol, Used,1998,5
12838824,2011 Audi Q5 2.0 Tfsi Quattro 8R MY11,14990,Audi,Q5,2011,187892,Automatic,Premium Unleaded Petrol, Used,1984,5
12838829,2016 Subaru Levorg 2.0GT-S MY17,33190,Subaru,Levorg,2016,93208,Automatic,Premium Unleaded Petrol, Used,1998,5
12838830,2021 Toyota RAV4 GXL (2WD) Mxaa52R,44990,Toyota,RAV4,2021,47442,Automatic,Unleaded Petrol, Used,1987,5
12838833,2015 Honda Jazz VTI GK MY15,17999,Honda,Jazz,2015,48367,Automatic,Unleaded Petrol, Used,1497,5
12838838,2018 Toyota RAV4 GX (2WD) ZSA42R MY18,26990,Toyota,RAV4,2018,135741,Automatic,Unleaded Petrol, Used,1987,5
12838842,2008 Holden Commodore SV6 VE MY08,14990,Holden,Commodore,2008,165780,Automatic,Unleaded Petrol, Used,3565,5
12838846,2019 Mercedes-Benz GLE300 D 4Matic V167 MY19,119800,Mercedes-Benz,GLE300,2019,50502,Automatic,Diesel, Used,1950,5
12838849,2003 BMW Z4 2.5I E85,24950,BMW,Z4,2003,97300,Manual,Premium Unleaded Petrol, Used,2494,2
12838850,2012 BMW 320D Lifestyle E90 MY11,23990,BMW,320D,2012,74455,Automatic,Diesel, Used,1995,5
12838856,2016 Hyundai Tucson Highlander (awd) TLE,29998,Hyundai,Tucson,2016,95455,Automatic,Diesel, Used,1995,5
12838862,2017 Subaru XV 2.0I-S MY17,26990,Subaru,XV,2017,102886,Automatic,Unleaded Petrol, Used,1995,5
12838867,2018 Mitsubishi Eclipse Cross LS (2WD) YA,27990,Mitsubishi,Eclipse Cross,2018,51208,Automatic,Unleaded Petrol, Used,1499,5
12838871,2020 BMW X2 M35I F39,64880,BMW,X2,2020,22050,Automatic,Premium Unleaded Petrol, Used,1998,5
12838874,2019 Honda CR-V VTI-S (awd) MY19,34990,Honda,CR-V,2019,53124,Automatic,Unleaded Petrol, Used,1498,5
12838877,2022 Toyota Landcruiser LC300 VX (4X4) FJA300R,137990,Toyota,Landcruiser,2022,11030,Automatic,Diesel, Used,3346,7
12838879,2022 BMW 3 M340I Xdrive G20 LCI,126900,BMW,3,2022,1561,Automatic,Premium Unleaded Petrol, Demo,2998,5
12838880,2008 Toyota Corolla Ascent ZRE152R,13990,Toyota,Corolla,2008,115229,Automatic,Unleaded Petrol, Used,1798,5
12838881,2016 Subaru Outback 3.6R MY16,34990,Subaru,Outback,2016,60427,Automatic,Premium Unleaded Petrol, Used,3630,5
12838883,2013 Mitsubishi Challenger LS (5 Seat) (4X4) PB MY13,15999,Mitsubishi,Challenger,2013,284044,Automatic,Diesel, Used,2477,5
12838890,2008 Audi TT 2.0 Tfsi 8J,16990,Audi,TT,2008,163590,Automatic,Premium Unleaded Petrol, Used,1984,4
12838891,2020 Mitsubishi Eclipse Cross ES (2WD) YA MY20,28990,Mitsubishi,Eclipse Cross,2020,59311,Automatic,Unleaded Petrol, Used,1499,5
12838894,2014 Holden Commodore SV6 VF,21995,Holden,Commodore,2014,175465,Automatic,Unleaded Petrol, Used,3565,5
12838895,2019 Toyota Landcruiser Prado GXL (4X4) GDJ150R MY18,73990,Toyota,Landcruiser Prado,2019,43398,Automatic,Diesel, Used,2755,7
12838897,2018 Holden Colorado LS-X Special Edition RG MY18,49995,Holden,Colorado,2018,167410,Manual,Diesel, Used,2776,5
12838903,2017 Ford Escape Trend (awd) ZG,24990,Ford,Escape,2017,79209,Automatic,Diesel, Used,1998,5
12838906,2012 Holden Captiva 7 CX (4X4) CG MY12,7990,Holden,Captiva,2012,259631,Automatic,Unleaded Petrol, Used,2997,7
12838908,2020 MG MG3 Auto Core MY20,17995,MG,MG3 Auto,2020,49729,Automatic,Premium Unleaded Petrol, Used,1498,5
12838913,2014 Ford Focus Ambiente LW MK2 Upgrade,11999,Ford,Focus,2014,110822,Automatic,Unleaded Petrol, Used,1596,5
12838914,2009 Holden Cruze CD JG,6995,Holden,Cruze,2009,160696,Manual,Diesel, Used,1991,5
12838916,2014 Subaru Outback 2.5I Premium MY15,28090,Subaru,Outback,2014,70447,Automatic,Premium Unleaded Petrol, Used,2498,5
12838917,2011 Volkswagen Golf 118 TSI Comfortline 1K MY11,12890,Volkswagen,Golf,2011,142870,Automatic,Premium Unleaded Petrol, Used,1390,5
12838924,2016 Subaru Outback 3.6R MY16,34490,Subaru,Outback,2016,67154,Automatic,Premium Unleaded Petrol, Used,3630,5
12838929,2021 Toyota Kluger GXL Hybrid AWD Axuh78R,74990,Toyota,Kluger,2021,12452,Automatic,Premium Unleaded/Electric, Used,2487,7
12838932,2013 Volkswagen Touareg 150 TDI 7P MY13.5,29990,Volkswagen,Touareg,2013,131265,Automatic,Diesel, Used,2967,5
12838936,2013 Holden UTE SV6 VF,18080,Holden,UTE,2013,72470,Manual,Unleaded Petrol, Used,3565,2
12838937,2014 Land Rover Discovery 4 3.0 TDV6 MY15,44500,Land Rover,Discovery 4,2014,180000,Automatic,Diesel, Used,2993,5
12838942,2007 Lexus IS250 Prestige GSE20R,12500,Lexus,IS250,2007,134000,Automatic,Premium Unleaded Petrol, Used,2500,5
12838943,2017 Toyota Hilux SR (4X4) GUN126R,29999,Toyota,Hilux,2017,259494,Automatic,Diesel, Used,2753,5
12838945,2021 Toyota Hilux SR5 + Premium Interior (4X4) GUN126R,66888,Toyota,Hilux,2021,9471,Automatic,Diesel, Used,2753,5
12838953,2020 Toyota Landcruiser LC200 GXL (4X4) VDJ200R,114990,Toyota,Landcruiser,2020,41630,Automatic,Diesel, Used,4461,8
12838961,2018 Mitsubishi ASX ES Adas ( 2WD) XC MY19,26980,Mitsubishi,ASX,2018,33343,Automatic,Unleaded Petrol, Used,1998,5
12838963,2016 Land Rover Discovery Sport TD4 HSE LC MY16.5,49990,Land Rover,Discovery Sport,2016,74500,Automatic,Diesel, Used,2179,5
12838964,2002 Mazda 6 Classic GG,9890,Mazda,6,2002,137477,Automatic,Premium Unleaded Petrol, Used,2261,5
12838969,2018 Holden Commodore LT ZB,20490,Holden,Commodore,2018,77133,Automatic,Premium Unleaded Petrol, Used,1998,5
12838970,2017 Kia Carnival Platinum YP MY17,49990,Kia,Carnival,2017,58518,Automatic,Unleaded Petrol, Used,3342,8
12838975,2006 Toyota Tarago GLX ACR50R,8999,Toyota,Tarago,2006,258887,Automatic,Unleaded Petrol, Used,2362,8
12838977,2019 Holden Commodore LT (5YR) ZB,21590,Holden,Commodore,2019,117115,Automatic,Premium Unleaded Petrol, Used,1998,5
12838980,2020 Toyota Corolla ZR TWO Tone Option Mzea12R,39990,Toyota,Corolla,2020,43165,Automatic,Unleaded Petrol, Used,1987,5
12838986,2016 Honda Civic RS MY16,31875,Honda,Civic,2016,70083,Automatic,Unleaded Petrol, Used,1498,5
12838999,2007 Ford Fiesta XR4 WQ,7999,Ford,Fiesta,2007,156850,Manual,Premium Unleaded Petrol, Used,1999,5
12839003,2017 Subaru Outback 2.5I MY16,31590,Subaru,Outback,2017,75120,Automatic,Premium Unleaded Petrol, Used,2498,5
12839008,2014 Subaru XV 2.0I-S MY14,25880,Subaru,XV,2014,37083,Automatic,Unleaded Petrol, Used,1995,5
12839019,2013 Hyundai Accent Active RB,14999,Hyundai,Accent,2013,112549,Automatic,Unleaded Petrol, Used,1591,5
12839022,2015 Ford Ranger XLS 3.2 (4X4) PX Mkii,37990,Ford,Ranger,2015,136420,Automatic,Diesel, Used,3198,5
12839032,2022 Hyundai Tucson Elite N Line (fwd) NX4.V1 MY22,53990,Hyundai,Tucson,2022,51,Automatic,Unleaded Petrol, Used,1998,5
12839036,2012 Ford Falcon XR6T Limited Edition FG MK2,40790,Ford,Falcon,2012,103360,Automatic,Unleaded Petrol, Used,3984,5
12839037,2016 Holden Commodore Evoke VF II,14990,Holden,Commodore,2016,254907,Automatic,Unleaded Petrol, Used,2997,5
12839041,2016 Subaru Outback 2.0D Premium MY15,30190,Subaru,Outback,2016,99559,Automatic,Diesel, Used,1998,5
12839046,2013 Hyundai IX35 Highlander (awd) LM MY13,15990,Hyundai,IX35,2013,153179,Automatic,Unleaded Petrol, Used,2359,5
12839052,2014 Mazda 3 Maxx BM,18890,Mazda,3,2014,99403,Manual,Unleaded Petrol, Used,1998,5
12839054,2016 Honda CR-V VTI (4X2) 30 Series 2 MY17,25990,Honda,CR-V,2016,76922,Automatic,Unleaded Petrol, Used,1997,5
12839058,2013 Mazda 3 NEO BL Series 2 MY13,10500,Mazda,3,2013,173000,Manual,Unleaded Petrol, Used,1999,5
12839064,2018 Nissan Qashqai ST J11 MY18,28990,Nissan,Qashqai,2018,80264,Automatic,Unleaded Petrol, Used,1997,5
12839067,2016 Subaru Outback 3.6R MY16,28990,Subaru,Outback,2016,122601,Automatic,Premium Unleaded Petrol, Used,3630,5
12839068,2011 Mazda CX-7 Classic (fwd) ER MY10,16690,Mazda,CX-7,2011,130150,Automatic,Unleaded Petrol, Used,2488,5
12839069,2019 Holden Commodore LT (5YR) ZB,21999,Holden,Commodore,2019,104977,Automatic,Premium Unleaded Petrol, Used,1998,5
12839071,2018 Toyota Corolla Ascent Sport Mzea12R,26590,Toyota,Corolla,2018,39966,Automatic,Unleaded Petrol, Used,1987,5
12839072,2017 Toyota Corolla Ascent ZRE182R MY17,23990,Toyota,Corolla,2017,65835,Automatic,Unleaded Petrol, Used,1798,5
12839073,2018 Mitsubishi Outlander LS 7 Seat (2WD) ZL MY18.5,30490,Mitsubishi,Outlander,2018,63877,Automatic,Unleaded Petrol, Used,2360,7
12839076,2010 Mitsubishi Lancer VR-X CJ MY10,12995,Mitsubishi,Lancer,2010,189786,Automatic,Unleaded Petrol, Used,2360,5
12839077,2018 Mazda CX-5 Maxx (4X2) MY18 (KF Series 2),34990,Mazda,CX-5,2018,27651,Automatic,Unleaded Petrol, Used,1997,5
12839078,2017 Nissan X-Trail ST (4X4) T32,28990,Nissan,X-Trail,2017,98290,Automatic,Unleaded Petrol, Used,2488,5
12839084,2018 Nissan Qashqai ST N-Sport J11,26490,Nissan,Qashqai,2018,76072,Automatic,Unleaded Petrol, Used,1997,5
12839085,2018 Hyundai I30 GO PD,22990,Hyundai,I30,2018,57145,Automatic,Unleaded Petrol, Used,1999,5
12839089,2019 Kia Sportage SI (fwd) QL MY19,31888,Kia,Sportage,2019,72416,Automatic,Unleaded Petrol, Used,1999,5
12839094,2021 Nissan Navara PRO-4X (4X4) D23 MY21.5,65500,Nissan,Navara,2021,14062,Manual,Diesel, Used,2298,5
12839110,2014 Porsche Cayenne S Diesel Series 2 MY14,79880,Porsche,Cayenne,2014,40669,Automatic,Diesel, Used,4134,5
12839120,2014 Mercedes-Benz A250 Sport 176,26995,Mercedes-Benz,A250,2014,107089,Automatic,Premium Unleaded Petrol, Used,1991,5
12839128,2017 Hyundai Tucson Highlander (awd) TLE,32999,Hyundai,Tucson,2017,59266,Automatic,Unleaded Petrol, Used,1591,5
12839133,2020 Hyundai Kona Active (fwd) OS.3 MY20,28990,Hyundai,Kona,2020,52819,Automatic,Unleaded Petrol, Used,1999,5
12839139,2016 BMW X4 Xdrive 20D F26 MY16,27490,BMW,X4,2016,187061,Automatic,Diesel, Used,1995,5
12839143,2013 Ford Falcon XR6 FG MK2,17998,Ford,Falcon,2013,141455,Automatic,Unleaded Petrol, Used,3984,5
12839146,2018 Nissan Qashqai ST J11 MY18,28990,Nissan,Qashqai,2018,78452,Automatic,Unleaded Petrol, Used,1997,5
12839153,2013 Ford Ranger XL 3.2 (4X4) PX,27990,Ford,Ranger,2013,172876,Manual,Diesel, Used,3198,5
12839154,2008 Porsche 911 Turbo 997,219000,Porsche,911,2008,60165,Automatic,Premium Unleaded Petrol, Used,3600,4
12839155,2018 LDV T60 Luxe (4X4) SKC8,32341,LDV,T60,2018,81869,Automatic,Diesel, Used,2776,5
12839158,2016 Subaru XV 2.0I MY16,21990,Subaru,XV,2016,180362,Automatic,Unleaded Petrol, Used,1995,5
12839165,2019 Ford Ranger Raptor 2.0 (4X4) PX Mkiii MY19.75,75945,Ford,Ranger,2019,52961,Automatic,Diesel, Used,1996,5
12839181,2012 Nissan Dualis TI-L (4X2) J10 Series 3,13890,Nissan,Dualis,2012,118200,Automatic,Unleaded Petrol, Used,1997,5
12839182,2010 Ford Focus LX LV,2999,Ford,Focus,2010,242180,Manual,Unleaded Petrol, Used,1999,5
12839185,2010 Subaru Liberty 2.5I GT Premium MY10,13490,Subaru,Liberty,2010,201882,Automatic,Premium Unleaded Petrol, Used,2457,5
12839190,2011 Ford Mondeo Titanium Tdci MC,14890,Ford,Mondeo,2011,110350,Automatic,Diesel, Used,1997,5
12839218,2005 Holden Crewman Cross 6 VZ,11950,Holden,Crewman,2005,280970,Automatic,Unleaded Petrol, Used,3565,5
12839219,2004 Holden Vectra CDX ZC MY04,7888,Holden,Vectra,2004,56240,Automatic,Premium Unleaded Petrol, Used,3175,5
12839221,2018 BMW X5 Xdrive 30D F15 MY18,57888,BMW,X5,2018,113790,Automatic,Diesel, Used,2993,5
12839223,2011 Hyundai Iload Crew TQ,13777,Hyundai,Iload,2011,192049,Manual,Diesel, Used,2497,6
12839224,2015 Hyundai I30 Active X GD3 Series 2,14999,Hyundai,I30,2015,144047,Manual,Unleaded Petrol, Used,1797,5
12839225,2016 Mitsubishi Triton GLS (4X4) MQ MY16 Upgrade,36777,Mitsubishi,Triton,2016,145520,Automatic,Diesel, Used,2440,5
12839226,2015 Jeep Compass North (4X2) MK MY15,14990,Jeep,Compass,2015,118950,Automatic,Premium Unleaded Petrol, Used,1998,5
12839227,2012 Ford Ranger XL 3.2 (4X4) PX,19890,Ford,Ranger,2012,281280,Manual,Diesel, Used,3198,5
12839229,2016 Mazda CX-5 GT Safety (4X4) MY15,24950,Mazda,CX-5,2016,147635,Automatic,Diesel, Used,2191,5
12839230,2014 Land Rover Discovery 4 3.0 TDV6 MY14,44880,Land Rover,Discovery 4,2014,95621,Automatic,Diesel, Used,2993,5
12839231,2011 Holden Captiva 7 SX (fwd) CG Series II,8999,Holden,Captiva,2011,225700,Automatic,Diesel, Used,2231,7
12839234,2016 Mazda CX-5 GT Safety (4X4) MY15,29888,Mazda,CX-5,2016,94220,Automatic,Diesel, Used,2191,5
12839235,2013 Mitsubishi Outlander ES (4X4) ZJ,17999,Mitsubishi,Outlander,2013,94670,Automatic,Unleaded Petrol, Used,2360,5
12839237,2014 Mitsubishi ASX LS (4WD) XB MY15,16990,Mitsubishi,ASX,2014,127361,Automatic,Diesel, Used,2268,5
12839254,2014 Subaru Forester 2.5I-L MY14,16750,Subaru,Forester,2014,204054,Automatic,Unleaded Petrol, Used,2498,5
12839260,2013 Hyundai I30 Active GD,15990,Hyundai,I30,2013,127376,Automatic,Unleaded Petrol, Used,1797,5
12839262,2019 Peugeot 5008 GT Line P87 MY18.5,37500,Peugeot,5008,2019,66966,Automatic,Premium Unleaded Petrol, Used,1598,7
12839294,2019 Toyota Supra GTS GR DB42R,89990,Toyota,Supra,2019,13623,Automatic,Unleaded Petrol, Used,2998,2
12839295,2020 Toyota RAV4 GXL (2WD) Mxaa52R,44990,Toyota,RAV4,2020,29672,Automatic,Unleaded Petrol, Used,1987,5
12839296,2018 Toyota Hilux SR (4X4) GUN126R MY19,48990,Toyota,Hilux,2018,111332,Manual,Diesel, Used,2753,5
12839297,2010 Toyota Landcruiser GXL (4X4) VDJ200R 09 Upgrade,83990,Toyota,Landcruiser,2010,96565,Automatic,Diesel, Used,4461,8
12839305,2001 Subaru Forester GT MY01,5999,Subaru,Forester,2001,330408,Automatic,Unleaded Petrol, Used,1994,5
12839306,2016 Volkswagen Golf 92 TSI Comfortline AU MY17,21990,Volkswagen,Golf,2016,55540,Automatic,Premium Unleaded Petrol, Used,1395,5
12839307,2018 Lexus NX300H Luxury Hybrid (awd) AYZ15R MY17 Facelift,54765,Lexus,NX300H,2018,83759,Automatic,Unleaded Petrol/Electric, Used,2494,5
12839354,2008 Holden Commodore SS-V VE,18500,Holden,Commodore,2008,187100,Manual,Unleaded Petrol, Used,5967,2
12839441,2017 BMW X5 Xdrive 30D F15 MY16,69990,BMW,X5,2017,64135,Automatic,Diesel, Used,2993,5
12839445,2018 Toyota Landcruiser GXL (4X4) VDJ200R MY16,91990,Toyota,Landcruiser,2018,127283,Automatic,Diesel, Used,4461,7
12839449,2005 Mazda 3 Maxx BK,8990,Mazda,3,2005,178408,Automatic,Unleaded Petrol, Used,1998,5
12839455,2020 Toyota Landcruiser 70 Series GXL VDJ79R,114850,Toyota,Landcruiser 70 Series,2020,45518,Manual,Diesel, Used,4461,2
12839457,2015 Toyota Hiace LWB KDH201R MY15,28490,Toyota,Hiace,2015,172597,Automatic,Diesel, Used,2982,2
12839458,2022 Hyundai Tucson Elite (awd) NX4.V1 MY22,49490,Hyundai,Tucson,2022,2002,Automatic,Diesel, Demo,1998,5
12839464,2018 Ford Ranger XL 2.2 HI-Rider (4X2) PX Mkii MY18,38975,Ford,Ranger,2018,81940,Automatic,Diesel, Used,2198,2
12839474,2016 Mazda CX-5 Maxx (4X2) MY15,23990,Mazda,CX-5,2016,50921,Manual,Unleaded Petrol, Used,1997,5
12839481,2010 Ford Ranger XL (4X2) PK,15950,Ford,Ranger,2010,184697,Manual,Diesel, Used,2953,4
12839482,2012 Toyota Hilux SR (4X4) KUN26R MY12,29950,Toyota,Hilux,2012,267088,Automatic,Diesel, Used,2982,5
12839489,2008 Nissan Navara ST-R (4X4) D22 MY08,19990,Nissan,Navara,2008,101773,Manual,Diesel, Used,2488,5
12839493,2014 Holden Commodore SV6 VF,24990,Holden,Commodore,2014,159082,Automatic,Unleaded Petrol, Used,3565,5
12839499,2021 Hyundai I30 N Line Pd.v4 MY21,34590,Hyundai,I30,2021,8788,Automatic,Unleaded Petrol, Used,1591,5
12839502,2012 Holden Cruze CD JH MY12,7800,Holden,Cruze,2012,153000,Manual,Unleaded Petrol, Used,1796,5
12839505,2019 Toyota Hilux SR5 HI-Rider GUN136R MY19,46966,Toyota,Hilux,2019,95707,Automatic,Diesel, Used,2753,5
12839506,2008 Volkswagen Golf 2.0 TDI Pacific 1K MY08 Upgrade 2,7800,Volkswagen,Golf,2008,249600,Automatic,Diesel, Used,1968,5
12839508,2020 Ford Ranger Raptor 2.0 (4X4) PX Mkiii MY21.25,66990,Ford,Ranger,2020,77345,Automatic,Diesel, Used,1996,5
12839511,2006 Volkswagen Golf 2.0 FSI Comfortline 1K,8800,Volkswagen,Golf,2006,174500,Automatic,Premium Unleaded Petrol, Used,1984,5
12839520,2008 Mitsubishi Outlander XLS ZG MY08,11800,Mitsubishi,Outlander,2008,182000,Automatic,Unleaded Petrol, Used,2359,5
12839521,2012 Hyundai Elantra Elite MD,14500,Hyundai,Elantra,2012,98500,Automatic,Unleaded Petrol, Used,1796,5
12839526,2022 Jeep Gladiator Night Eagle (4X4) JT MY22,82095,Jeep,Gladiator,2022,10,Automatic,Unleaded Petrol, New In Stock,3604,5
12839527,2018 Toyota RAV4 GX (2WD) ZSA42R MY18,29990,Toyota,RAV4,2018,87708,Automatic,Unleaded Petrol, Used,1987,5
12839530,2022 LDV D90 Executive (4WD) D20 SV9A,51490,LDV,D90,2022,16,Automatic,Diesel, New In Stock,1996,7
12839532,2020 Volvo XC40 T4 Inscription (awd) 536 MY21,56890,Volvo,XC40,2020,30268,Automatic,Premium Unleaded Petrol, Used,1969,5
12839537,2012 Audi A5 3.0 TDI Quattro 8T MY12 Upgrade,27999,Audi,A5,2012,111124,Automatic,Diesel, Used,2976,4
12839538,2013 Lexus IS350 Luxury GSE31R,27999,Lexus,IS350,2013,104241,Automatic,Premium Unleaded Petrol, Used,3456,5
12839540,2018 Volkswagen Amarok V6 TDI 550 Sportline 2H MY18,51771,Volkswagen,Amarok,2018,56947,Automatic,Diesel, Used,2967,5
12839541,2015 BMW X4 Xdrive 20D F26 MY15,35800,BMW,X4,2015,142233,Automatic,Diesel, Used,1995,5
12839543,2005 Honda Odyssey Luxury 20,8800,Honda,Odyssey,2005,195000,Automatic,Unleaded Petrol, Used,2354,7
12839546,2012 Kia Cerato SI TD MY12,10800,Kia,Cerato,2012,189000,Automatic,Unleaded Petrol, Used,1998,5
12839550,2006 Holden Adventra SX6 VZ,9800,Holden,Adventra,2006,202000,Automatic,Unleaded Petrol, Used,3565,5
12839553,2010 Mercedes-Benz E250 CGI Avantgarde 212,17000,Mercedes-Benz,E250,2010,195000,Automatic,Premium Unleaded Petrol, Used,1796,5
12839554,2009 Kia Carnival EX VQ,9988,Kia,Carnival,2009,207935,Automatic,Unleaded Petrol, Used,2656,8
12839560,2007 Nissan X-Trail ST (4X4) T30 MY06,10800,Nissan,X-Trail,2007,186000,Automatic,Unleaded Petrol, Used,2488,5
12839561,2009 Nissan Navara ST-R (4X4) D22 MY08,15999,Nissan,Navara,2009,150827,Manual,Diesel, Used,2488,5
12839562,2012 Volkswagen Passat 125 TDI Highline 3C MY13,7999,Volkswagen,Passat,2012,235533,Automatic,Diesel, Used,1968,5
12839563,2008 Toyota Camry Grande ACV40R,11800,Toyota,Camry,2008,143635,Automatic,Unleaded Petrol, Used,2362,5
12839564,2019 Volkswagen Touareg Launch Edition MY20,79990,Volkswagen,Touareg,2019,34023,Automatic,Diesel, Used,2967,5
12839565,2007 Nissan Tiida ST C11 MY07,7999,Nissan,Tiida,2007,159000,Automatic,Unleaded Petrol, Used,1797,5
12839567,2015 Kia Cerato S YD MY15,15990,Kia,Cerato,2015,111300,Automatic,Unleaded Petrol, Used,1797,5
12839568,2010 Subaru Impreza WRX (awd) MY10,18999,Subaru,Impreza,2010,149473,Manual,Premium Unleaded Petrol, Used,2457,5
12839569,2008 Nissan Navara RX (4X4) D40,13800,Nissan,Navara,2008,180000,Manual,Diesel, Used,2488,5
12839577,2007 Toyota RAV4 Cruiser (4X4) ACA33R,11800,Toyota,RAV4,2007,256000,Automatic,Unleaded Petrol, Used,2362,5
12839579,2015 Subaru Outback 2.5I MY15,27500,Subaru,Outback,2015,76500,Automatic,Premium Unleaded Petrol, Used,2498,5
12839586,2020 Ford Everest Trend (4WD) UA II MY20.75,61990,Ford,Everest,2020,39856,Automatic,Diesel, Used,1996,7
12839593,2004 Holden Rodeo LT (4X4) RA,14890,Holden,Rodeo,2004,219708,Manual,Unleaded Petrol, Used,3494,5
12839610,2008 Toyota Corolla Levin ZR ZRE152R,11555,Toyota,Corolla,2008,169633,Manual,Unleaded Petrol, Used,1798,5
12839614,2017 Honda Civic VTI-S MY17,25999,Honda,Civic,2017,57845,Automatic,Unleaded Petrol, Used,1799,5
12839615,2013 Toyota Camry Altise ASV50R,16990,Toyota,Camry,2013,118674,Automatic,Unleaded Petrol, Used,2494,5
12839616,2015 Subaru Forester 2.0D-L MY15,23990,Subaru,Forester,2015,100073,Automatic,Diesel, Used,1998,5
12839617,2017 Volkswagen Tiguan 110 TSI Trendline 5NA,27990,Volkswagen,Tiguan,2017,90531,Automatic,Premium Unleaded Petrol, Used,1395,5
12839666,2008 Mercedes-Benz CLK280 Avantgarde C209 07 Upgrade,16888,Mercedes-Benz,CLK280,2008,132566,Automatic,Unleaded Petrol, Used,2996,5
12839670,2016 Volkswagen Amarok V6 TDI 550 Highline 2H MY17,48990,Volkswagen,Amarok,2016,73406,Automatic,Diesel, Used,2967,5
12839678,2004 Toyota Landcruiser Prado VX (4X4) GRJ120R,16988,Toyota,Landcruiser Prado,2004,253150,Automatic,Unleaded Petrol, Used,3955,8
12839688,2016 Holden Barina CD TM MY16,13490,Holden,Barina,2016,108093,Automatic,Unleaded Petrol, Used,1598,5
12839691,2008 Holden Statesman V6 WM MY08,12500,Holden,Statesman,2008,136600,Automatic,Unleaded Petrol, Used,3565,5
12839702,2019 Toyota Corolla Ascent Sport (hybrid) ZWE211R,38888,Toyota,Corolla,2019,15931,Automatic,Unleaded Petrol/Electric, Used,1798,5
12839703,2020 Volkswagen Touareg 190TDI MY20,89880,Volkswagen,Touareg,2020,21852,Automatic,Diesel, Used,2967,5
12839705,2020 Volkswagen T-ROC 140TSI Sport A1 MY20,49880,Volkswagen,T-ROC,2020,12428,Automatic,Premium Unleaded Petrol, Used,1984,5
12839708,2021 Volkswagen Golf GTI Mark 8 MY21,65880,Volkswagen,Golf,2021,8937,Automatic,Premium Unleaded Petrol, Used,1984,5
12839709,2021 Volkswagen Passat Alltrack 162TSI Premium 3C MY21,67880,Volkswagen,Passat,2021,7535,Automatic,Premium Unleaded Petrol, Used,1984,5
12839713,2022 Toyota Hilux Rugged X (4X4) GUN126R,83990,Toyota,Hilux,2022,2612,Automatic,Diesel, Used,2753,5
12839714,2021 GWM Haval Jolion Premium MST,26888,GWM,Haval Jolion,2021,17891,Automatic,Premium Unleaded Petrol, Used,1497,5
12839718,2012 Holden Colorado LTZ (4X4) RG,19999,Holden,Colorado,2012,214128,Manual,Diesel, Used,2776,2
12839720,2008 Toyota Kluger KX-S (fwd) GSU40R,20000,Toyota,Kluger,2008,134253,Automatic,Unleaded Petrol, Used,3456,7
12839733,2017 Nissan Navara SL (4X4) D23 Series II,48987,Nissan,Navara,2017,66888,Manual,Diesel, Used,2298,5
